code,term
222511000001108,Amoxicillin 125mg/5ml oral suspension sugar free (Teva UK Ltd) (AMP)
22608411000001104,Amoxicillin 250mg capsules (DE Pharmaceuticals) (AMP)
22608811000001102,Amoxicillin 500mg capsules (DE Pharmaceuticals) (AMP)
22609211000001108,Amoxicillin 3g oral powder sachets sugar free (DE Pharmaceuticals) (AMP)
22609411000001107,Amoxicillin 125mg/5ml oral suspension (DE Pharmaceuticals) (AMP)
22609611000001105,Amoxicillin 125mg/5ml oral suspension sugar free (DE Pharmaceuticals) (AMP)
22609811000001109,Amoxicillin 250mg/5ml oral suspension (DE Pharmaceuticals) (AMP)
22610011000001109,Amoxicillin 250mg/5ml oral suspension sugar free (DE Pharmaceuticals) (AMP)
228311000001104,Amoxicillin 250mg capsules (Sandoz Ltd) (AMP)
234411000001104,Amoxil 125mg/5ml syrup sucrose free (GlaxoSmithKline UK Ltd) (AMP)
23477711000001105,Amoxicillin 250mg capsules (Accord-UK Ltd) (AMP)
252511000001109,Amix 250 oral suspension (Ashbourne Pharmaceuticals Ltd) (AMP)
256911000001103,Amoxicillin 250mg/5ml oral suspension (Actavis UK Ltd) (AMP)
264811000001108,Amoxicillin 125mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd) (AMP)
268011000001106,Amoxicillin 500mg capsules (Pfizer Ltd) (AMP)
284811000001105,Amoram 250mg/5ml oral suspension (LPC Medical (UK) Ltd) (AMP)
28943411000001109,Amoxicillin 125mg/5ml oral suspension (Crescent Pharma Ltd) (AMP)
28943611000001107,Amoxicillin 250mg/5ml oral suspension (Crescent Pharma Ltd) (AMP)
29764511000001106,Amoxicillin 125mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc) (AMP)
29765011000001104,Amoxicillin 250mg capsules (Sigma Pharmaceuticals Plc) (AMP)
29765211000001109,Amoxicillin 250mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc) (AMP)
