code,term
12904511000001107,Nitrofurantoin 22mg/5ml oral suspension (VMP)
12904611000001106,Nitrofurantoin 24mg/5ml oral solution (VMP)
12904711000001102,Nitrofurantoin 24mg/5ml oral suspension (VMP)
12904811000001105,Nitrofurantoin 2.5mg/5ml oral solution (VMP)
12904911000001100,Nitrofurantoin 25mg/5ml oral solution (VMP)
12905011000001100,Nitrofurantoin 2mg/5ml oral solution (VMP)
12905111000001104,Nitrofurantoin 2mg/5ml oral suspension (VMP)
12912611000001101,Nitrofurantoin 30mg/5ml oral suspension (Special Order) (AMP)
12912911000001107,Nitrofurantoin 30mg/5ml oral solution (Special Order) (AMP)
12913211000001109,Nitrofurantoin 32.5mg/5ml oral suspension (Special Order) (AMP)
12913611000001106,Nitrofurantoin 32.5mg/5ml oral solution (Special Order) (AMP)
12913911000001100,Nitrofurantoin 35mg/5ml oral suspension (Special Order) (AMP)
12914211000001107,Nitrofurantoin 35mg/5ml oral solution (Special Order) (AMP)
12914511000001105,Nitrofurantoin 40mg/5ml oral suspension (Special Order) (AMP)
12914811000001108,Nitrofurantoin 40mg/5ml oral solution (Special Order) (AMP)
12915111000001102,Nitrofurantoin 45mg/5ml oral suspension (Special Order) (AMP)
12915411000001107,Nitrofurantoin 45mg/5ml oral solution (Special Order) (AMP)
12915711000001101,Nitrofurantoin 4mg/5ml oral suspension (Special Order) (AMP)
12916011000001107,Nitrofurantoin 4mg/5ml oral solution (Special Order) (AMP)
12916311000001105,Nitrofurantoin 5.5mg/5ml oral suspension (Special Order) (AMP)
12916611000001100,Nitrofurantoin 5.5mg/5ml oral solution (Special Order) (AMP)
12916911000001106,Nitrofurantoin 50mg/5ml oral suspension (Special Order) (AMP)
12917211000001100,Nitrofurantoin 50mg/5ml oral solution (Special Order) (AMP)
12917511000001102,Nitrofurantoin 5mg/5ml oral suspension (Special Order) (AMP)
12917811000001104,Nitrofurantoin 5mg/5ml oral solution (Special Order) (AMP)
12918111000001107,Nitrofurantoin 6.5mg/5ml oral suspension (Special Order) (AMP)
12918411000001102,Nitrofurantoin 6.5mg/5ml oral solution (Special Order) (AMP)
12918711000001108,Nitrofurantoin 6mg/5ml oral suspension (Special Order) (AMP)
12919011000001101,Nitrofurantoin 6mg/5ml oral solution (Special Order) (AMP)
12919311000001103,Nitrofurantoin 7.5mg/5ml oral suspension (Special Order) (AMP)
12919611000001108,Nitrofurantoin 7.5mg/5ml oral solution (Special Order) (AMP)
12919911000001102,Nitrofurantoin 7.8mg/5ml oral suspension (Special Order) (AMP)
12920211000001105,Nitrofurantoin 7.8mg/5ml oral solution (Special Order) (AMP)
12920511000001108,Nitrofurantoin 75mg/5ml oral suspension (Special Order) (AMP)
12920811000001106,Nitrofurantoin 75mg/5ml oral solution (Special Order) (AMP)
12921111000001105,Nitrofurantoin 7mg/5ml oral suspension (Special Order) (AMP)
12921411000001100,Nitrofurantoin 7mg/5ml oral solution (Special Order) (AMP)
12921711000001106,Nitrofurantoin 8mg/5ml oral suspension (Special Order) (AMP)
12922011000001101,Nitrofurantoin 8mg/5ml oral solution (Special Order) (AMP)
12922311000001103,Nitrofurantoin 9.5mg/5ml oral suspension (Special Order) (AMP)
12922611000001108,Nitrofurantoin 9.5mg/5ml oral solution (Special Order) (AMP)
12922911000001102,Nitrofurantoin 9mg/5ml oral suspension (Special Order) (AMP)
12923211000001100,Nitrofurantoin 9mg/5ml oral solution (Special Order) (AMP)
12933911000001106,Nitrofurantoin 30mg/5ml oral solution (VMP)
12934011000001109,Nitrofurantoin 30mg/5ml oral suspension (VMP)
12934111000001105,Nitrofurantoin 32.5mg/5ml oral solution (VMP)
12934211000001104,Nitrofurantoin 32.5mg/5ml oral suspension (VMP)
12934311000001107,Nitrofurantoin 35mg/5ml oral solution (VMP)
12934411000001100,Nitrofurantoin 35mg/5ml oral suspension (VMP)
12934511000001101,Nitrofurantoin 40mg/5ml oral solution (VMP)
12934611000001102,Nitrofurantoin 40mg/5ml oral suspension (VMP)
12934711000001106,Nitrofurantoin 45mg/5ml oral solution (VMP)
12934811000001103,Nitrofurantoin 45mg/5ml oral suspension (VMP)
12934911000001108,Nitrofurantoin 4mg/5ml oral solution (VMP)
12935011000001108,Nitrofurantoin 4mg/5ml oral suspension (VMP)
12935111000001109,Nitrofurantoin 5.5mg/5ml oral solution (VMP)
12935211000001103,Nitrofurantoin 5.5mg/5ml oral suspension (VMP)
12935311000001106,Nitrofurantoin 50mg/5ml oral solution (VMP)
12935411000001104,Nitrofurantoin 50mg/5ml oral suspension (VMP)
12935511000001100,Nitrofurantoin 5mg/5ml oral solution (VMP)
12935611000001101,Nitrofurantoin 5mg/5ml oral suspension (VMP)
12935711000001105,Nitrofurantoin 6.5mg/5ml oral solution (VMP)
12935811000001102,Nitrofurantoin 6.5mg/5ml oral suspension (VMP)
12935911000001107,Nitrofurantoin 6mg/5ml oral solution (VMP)
12936011000001104,Nitrofurantoin 6mg/5ml oral suspension (VMP)
12936111000001103,Nitrofurantoin 7.5mg/5ml oral solution (VMP)
12936211000001109,Nitrofurantoin 7.5mg/5ml oral suspension (VMP)
12936311000001101,Nitrofurantoin 7.8mg/5ml oral solution (VMP)
12936411000001108,Nitrofurantoin 7.8mg/5ml oral suspension (VMP)
12936511000001107,Nitrofurantoin 75mg/5ml oral solution (VMP)
12936611000001106,Nitrofurantoin 75mg/5ml oral suspension (VMP)
12936711000001102,Nitrofurantoin 7mg/5ml oral solution (VMP)
12936811000001105,Nitrofurantoin 7mg/5ml oral suspension (VMP)
12936911000001100,Nitrofurantoin 8mg/5ml oral solution (VMP)
12937011000001101,Nitrofurantoin 8mg/5ml oral suspension (VMP)
12937111000001100,Nitrofurantoin 9.5mg/5ml oral solution (VMP)
12937211000001106,Nitrofurantoin 9.5mg/5ml oral suspension (VMP)
12937311000001103,Nitrofurantoin 9mg/5ml oral solution (VMP)
12937411000001105,Nitrofurantoin 9mg/5ml oral suspension (VMP)
15111411000001109,Nitrofurantoin 100mg tablets (Sigma Pharmaceuticals Plc) (AMP)
17946711000001100,Nitrofurantoin 50mg tablets (Phoenix Healthcare Distribution Ltd) (AMP)
17946911000001103,Nitrofurantoin 100mg tablets (Phoenix Healthcare Distribution Ltd) (AMP)
180911000001108,Nitrofurantoin 50mg tablets (A A H Pharmaceuticals Ltd) (AMP)
20326111000001104,Nitrofurantoin 100mg tablets (Genesis Pharmaceuticals Ltd) (AMP)
20327411000001106,Nitrofurantoin 50mg tablets (Genesis Pharmaceuticals Ltd) (AMP)
21820711000001109,Nitrofurantoin 50mg tablets (Waymade Healthcare Plc) (AMP)
21821311000001100,Nitrofurantoin 100mg tablets (Waymade Healthcare Plc) (AMP)
24133311000001100,Nitrofurantoin 25mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd) (AMP)
24208911000001101,Nitrofurantoin 100mg capsules (Advanz Pharma) (AMP)
24209111000001106,Nitrofurantoin 50mg capsules (Advanz Pharma) (AMP)
24421611000001107,Nitrofurantoin 50mg capsules (Alliance Healthcare (Distribution) Ltd) (AMP)
24421811000001106,Nitrofurantoin 100mg capsules (Alliance Healthcare (Distribution) Ltd) (AMP)
24549911000001107,Nitrofurantoin 50mg capsules (A A H Pharmaceuticals Ltd) (AMP)
24550111000001102,Nitrofurantoin 100mg capsules (A A H Pharmaceuticals Ltd) (AMP)
277011000001102,Nitrofurantoin 100mg tablets (Kent Pharma (UK) Ltd) (AMP)
29929911000001104,Nitrofurantoin 50mg tablets (Sigma Pharmaceuticals Plc) (AMP)
30210411000001105,Macrodantin 50mg capsules (Waymade Healthcare Plc) (AMP)
30272211000001100,Macrobid 100mg modified-release capsules (Waymade Healthcare Plc) (AMP)
30763611000001105,Nitrofurantoin 100mg tablets (Almus Pharmaceuticals Ltd) (AMP)
30763811000001109,Nitrofurantoin 50mg tablets (Almus Pharmaceuticals Ltd) (AMP)
30851211000001100,Nitrofurantoin 50mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
30851411000001101,Nitrofurantoin 100mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
32711000001109,Urantoin 100mg tablets (Dr Reddy's Laboratories (UK) Ltd) (AMP)
32746911000001108,Genfura 50mg tablets (Genesis Pharmaceuticals Ltd) (AMP)
32747111000001108,Genfura 100mg tablets (Genesis Pharmaceuticals Ltd) (AMP)
35952811000001109,Nitrofurantoin 50mg capsules (Morningside Healthcare Ltd) (AMP)
35954211000001104,Nitrofurantoin 100mg capsules (Morningside Healthcare Ltd) (AMP)
3606911000001102,Furadantin 25mg/5ml oral suspension (Mercury Pharma Group Ltd) (AMP)
3607611000001105,Nitrofurantoin 25mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd) (AMP)
36565611000001103,Nitrofurantoin 25mg/5ml oral suspension sugar free (VMP)
36774211000001109,Nitrofurantoin 50mg capsules (Tillomed Laboratories Ltd) (AMP)
36774511000001107,Nitrofurantoin 100mg capsules (Tillomed Laboratories Ltd) (AMP)
37388111000001102,Macrobid 100mg modified-release capsules (CST Pharma Ltd) (AMP)
37460411000001104,Nitrofurantoin 50mg capsules (DE Pharmaceuticals) (AMP)
37460611000001101,Nitrofurantoin 100mg capsules (DE Pharmaceuticals) (AMP)
37460811000001102,Nitrofurantoin 50mg tablets (DE Pharmaceuticals) (AMP)
37461111000001103,Nitrofurantoin 100mg tablets (DE Pharmaceuticals) (AMP)
37541311000001100,Macrobid 100mg modified-release capsules (Mawdsley-Brooks & Company Ltd) (AMP)
37556911000001106,Nitrofurantoin 50mg capsules (Accord-UK Ltd) (AMP)
37557111000001106,Nitrofurantoin 100mg capsules (Accord-UK Ltd) (AMP)
38608611000001105,Nitrofurantoin 25mg/5ml oral suspension sugar free (Aspire Pharma Ltd) (AMP)
39057411000001106,Nitrofurantoin 100mg capsules (Medihealth (Northern) Ltd) (AMP)
39058211000001106,Nitrofurantoin 25mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd) (AMP)
39058411000001105,Nitrofurantoin 50mg tablets (Medihealth (Northern) Ltd) (AMP)
39060311000001105,Nitrofurantoin 100mg tablets (Medihealth (Northern) Ltd) (AMP)
39108511000001108,Nitrofurantoin 100mg modified-release capsules (VMP)
39237911000001109,Nitrofurantoin 50mg capsules (Medihealth (Northern) Ltd) (AMP)
39498111000001101,Nitrofurantoin 50mg capsules (Zentiva Pharma UK Ltd) (AMP)
40291211000001100,Nitrofurantoin 100mg capsules (Zentiva Pharma UK Ltd) (AMP)
40291411000001101,Nitrofurantoin 100mg capsules (Viatris UK Healthcare Ltd) (AMP)
40291611000001103,Nitrofurantoin 50mg capsules (Viatris UK Healthcare Ltd) (AMP)
40363211000001106,Nitrofurantoin 25mg/5ml oral suspension sugar free (DE Pharmaceuticals) (AMP)
40466111000001101,Nitrofurantoin 50mg tablets (NorthStar Healthcare Unlimited Company) (AMP)
40466311000001104,Nitrofurantoin 100mg tablets (NorthStar Healthcare Unlimited Company) (AMP)
405011000001103,Nitrofurantoin 100mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
40534211000001102,Nitrofurantoin 100mg capsules (DE Pharmaceuticals) (AMP)
