code,term
29989911000001106,Aciclovir 200mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
29990111000001102,Aciclovir 400mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
29990311000001100,Aciclovir 800mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
3070711000001100,Aciclovir 400mg dispersible tablets (A A H Pharmaceuticals Ltd) (AMP)
3071111000001107,Aciclovir 400mg dispersible tablets (Actavis UK Ltd) (AMP)
3071311000001109,Aciclovir 400mg dispersible tablets (The Boots Company Plc) (AMP)
3071611000001104,Zovirax 400mg dispersible tablets (GlaxoSmithKline UK Ltd) (AMP)
3071911000001105,Aciclovir 400mg dispersible tablets (Teva UK Ltd) (AMP)
3072211000001108,Aciclovir 400mg dispersible tablets (Kent Pharma (UK) Ltd) (AMP)
3072511000001106,Aciclovir 400mg dispersible tablets (Pfizer Ltd) (AMP)
3072911000001104,Aciclovir 400mg dispersible tablets (Sun Pharma UK Ltd) (AMP)
3073211000001102,Aciclovir 400mg dispersible tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
307511000001108,Aciclovir 800mg dispersible tablets (A A H Pharmaceuticals Ltd) (AMP)
313011000001108,Aciclovir 800mg dispersible tablets (Actavis UK Ltd) (AMP)
32552011000001106,Aciclovir 400mg tablets (Tillomed Laboratories Ltd) (AMP)
32763711000001106,Aciclovir 200mg/5ml oral suspension sugar free (SyriMed) (AMP)
32763911000001108,Aciclovir 400mg/5ml oral suspension sugar free (SyriMed) (AMP)
35892311000001100,Aciclovir 200mg/5ml oral suspension sugar free (VMP)
3605811000001104,Zovirax Double Strength 400mg/5ml oral suspension (GlaxoSmithKline UK Ltd) (AMP)
3627511000001103,Aciclovir 400mg/5ml oral suspension sugar free (VMP)
37658311000001102,Aciclovir 200mg/5ml oral suspension sugar free (CST Pharma Ltd) (AMP)
38106511000001109,Aciclovir 400mg tablets (Crescent Pharma Ltd) (AMP)
38178811000001102,Aciclovir 800mg tablets (Crescent Pharma Ltd) (AMP)
38179211000001108,Aciclovir 200mg tablets (Crescent Pharma Ltd) (AMP)
38760411000001102,Aciclovir 200mg tablets (Medihealth (Northern) Ltd) (AMP)
38760711000001108,Aciclovir 200mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd) (AMP)
38761011000001102,Aciclovir 400mg tablets (Medihealth (Northern) Ltd) (AMP)
38761411000001106,Aciclovir 400mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd) (AMP)
38761611000001109,Aciclovir 800mg tablets (Medihealth (Northern) Ltd) (AMP)
38762111000001106,Aciclovir 200mg dispersible tablets (Medihealth (Northern) Ltd) (AMP)
38762411000001101,Aciclovir 400mg dispersible tablets (Medihealth (Northern) Ltd) (AMP)
38762911000001109,Aciclovir 800mg dispersible tablets (Medihealth (Northern) Ltd) (AMP)
39693711000001108,Aciclovir 200mg dispersible tablets (VMP)
39693811000001100,Aciclovir 400mg dispersible tablets (VMP)
39693911000001105,Aciclovir 800mg dispersible tablets (VMP)
404611000001109,Aciclovir 800mg dispersible tablets (Pfizer Ltd) (AMP)
408411000001102,Aciclovir 200mg tablets (Wockhardt UK Ltd) (AMP)
40867711000001107,Aciclovir 200mg dispersible tablets (Crescent Pharma Ltd) (AMP)
40867911000001109,Aciclovir 400mg dispersible tablets (Crescent Pharma Ltd) (AMP)
40868311000001109,Aciclovir 800mg dispersible tablets (Crescent Pharma Ltd) (AMP)
41485311000001102,Aciclovir 200mg tablets (VMP)
41485611000001107,Aciclovir 400mg tablets (VMP)
41485911000001101,Aciclovir 800mg tablets (VMP)
41928011000001104,Aciclovir 200mg tablets (Milpharm Ltd) (AMP)
41928211000001109,Aciclovir 400mg tablets (Milpharm Ltd) (AMP)
41928511000001107,Aciclovir 800mg tablets (Milpharm Ltd) (AMP)
420111000001102,Ranovir 400mg tablets (Sun Pharma UK Ltd) (AMP)
42839011000001101,Aciclovir 200mg/5ml oral suspension sugar free (Drugsrus Ltd) (AMP)
43548911000001104,Zovirax 200mg/5ml oral suspension (Necessity Supplies Ltd) (AMP)
45580411000001107,Aciclovir 400mg tablets (Avianta Pharma Ltd) (AMP)
4919311000001106,Aciclovir 800mg tablets (A A H Pharmaceuticals Ltd) (AMP)
494911000001100,Aciclovir 200mg dispersible tablets (The Boots Company Plc) (AMP)
49811000001105,Zovirax 200mg/5ml oral suspension (GlaxoSmithKline UK Ltd) (AMP)
502411000001109,Aciclovir 400mg tablets (Wockhardt UK Ltd) (AMP)
513811000001100,Aciclovir 200mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
535611000001109,Aciclovir 200mg dispersible tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
545711000001104,Aciclovir 200mg dispersible tablets (A A H Pharmaceuticals Ltd) (AMP)
5517511000001107,Aciclovir 200mg tablets (Dowelhurst Ltd) (AMP)
551911000001101,Zovirax 800mg dispersible tablets (GlaxoSmithKline UK Ltd) (AMP)
5621711000001106,Zovirax 200mg dispersible tablets (Waymade Healthcare Plc) (AMP)
5621911000001108,Zovirax 800mg dispersible tablets (Waymade Healthcare Plc) (AMP)
5626611000001109,Zovirax 200mg dispersible tablets (Dowelhurst Ltd) (AMP)
586211000001105,Ranovir 200mg tablets (Sun Pharma UK Ltd) (AMP)
619411000001106,Aciclovir 200mg dispersible tablets (Kent Pharma (UK) Ltd) (AMP)
625711000001109,Aciclovir 800mg dispersible tablets (The Boots Company Plc) (AMP)
648111000001101,Aciclovir 800mg dispersible tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
704011000001107,Aciclovir 800mg dispersible tablets (IVAX Pharmaceuticals UK Ltd) (AMP)
7528711000001107,Aciclovir 400mg dispersible tablets sugar free (IVAX Pharmaceuticals UK Ltd) (AMP)
7529111000001104,Aciclovir 400mg dispersible tablets sugar free (Pfizer Ltd) (AMP)
7529711000001103,Aciclovir 400mg dispersible tablets sugar free (Sun Pharma UK Ltd) (AMP)
7530111000001107,Zovirax 400mg dispersible tablets (GlaxoSmithKline UK Ltd) (AMP)
7531711000001100,Aciclovir 800mg dispersible tablets sugar free (IVAX Pharmaceuticals UK Ltd) (AMP)
7531911000001103,Aciclovir 800mg dispersible tablets sugar free (Pfizer Ltd) (AMP)
7532311000001108,Aciclovir 800mg dispersible tablets sugar free (Sun Pharma UK Ltd) (AMP)
7532511000001102,Aciclovir 800mg dispersible tablets sugar free (Sterwin Medicines) (AMP)
7532711000001107,Zovirax 800mg dispersible tablets (Waymade Healthcare Plc) (AMP)
7532911000001109,Zovirax Shingles Treatment Pack 800mg dispersible tablets (GlaxoSmithKline UK Ltd) (AMP)
7564911000001109,Aciclovir 400mg dispersible tablets sugar free (VMP)
7565011000001109,Aciclovir 800mg dispersible tablets sugar free (VMP)
7607711000001108,Aciclovir 200mg dispersible tablets sugar free (Actavis UK Ltd) (AMP)
7607911000001105,Aciclovir 200mg dispersible tablets sugar free (IVAX Pharmaceuticals UK Ltd) (AMP)
7608511000001104,Aciclovir 200mg dispersible tablets sugar free (Pfizer Ltd) (AMP)
7608911000001106,Aciclovir 200mg dispersible tablets sugar free (Sun Pharma UK Ltd) (AMP)
7609611000001109,Zovirax 200mg dispersible tablets (Haleon UK Trading Ltd) (AMP)
7609911000001103,Zovirax 200mg dispersible tablets (Dowelhurst Ltd) (AMP)
7610211000001103,Zovirax 200mg dispersible tablets (Waymade Healthcare Plc) (AMP)
7639811000001103,Aciclovir 200mg dispersible tablets sugar free (VMP)
774425008,Aciclovir (VTM)
803311000001106,Aciclovir 200mg dispersible tablets (Pfizer Ltd) (AMP)
806911000001101,Aciclovir 800mg dispersible tablets (Sun Pharma UK Ltd) (AMP)
8094111000001102,Aciclovir 200mg tablets (Kent Pharma (UK) Ltd) (AMP)
8094311000001100,Aciclovir 400mg tablets (Kent Pharma (UK) Ltd) (AMP)
826711000001109,Aciclovir 200mg dispersible tablets (Actavis UK Ltd) (AMP)
846911000001108,Duvimex 800mg dispersible tablets (Actavis UK Ltd) (AMP)
865211000001100,Zovirax 200mg dispersible tablets (GlaxoSmithKline UK Ltd) (AMP)
8916611000001105,Aciclovir 200mg/5ml oral suspension sugar free (Rosemont Pharmaceuticals Ltd) (AMP)
8917011000001100,Aciclovir 400mg/5ml oral suspension sugar free (Rosemont Pharmaceuticals Ltd) (AMP)
918711000001108,Aciclovir 400mg tablets (A A H Pharmaceuticals Ltd) (AMP)
9221511000001108,Aciclovir 200mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd) (AMP)
9221711000001103,Aciclovir 400mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd) (AMP)
924111000001108,Aciclovir 400mg tablets (Sterwin Medicines) (AMP)
940611000001105,Aciclovir 200mg dispersible tablets (Sun Pharma UK Ltd) (AMP)
94611000001102,Virovir 200mg tablets (Opus Pharmaceuticals Ltd) (AMP)
