code,term
28039411000001101,Co-amoxiclav 875mg/125mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
28123611000001108,Co-amoxiclav 125mg/31mg/5ml oral suspension (Pharma-z Ltd) (AMP)
28123911000001102,Co-amoxiclav 250mg/62mg/5ml oral suspension (Pharma-z Ltd) (AMP)
28873411000001104,Co-amoxiclav 875mg/125mg tablets (A A H Pharmaceuticals Ltd) (AMP)
29011000001102,Amiclav 250mg/125mg tablets (Ashbourne Pharmaceuticals Ltd) (AMP)
290311000001105,Co-amoxiclav 500mg/125mg tablets (A A H Pharmaceuticals Ltd) (AMP)
292511000001103,Augmentin 625mg tablets (GlaxoSmithKline UK Ltd) (AMP)
29794511000001109,Co-amoxiclav 125mg/31mg/5ml oral suspension (Sigma Pharmaceuticals Plc) (AMP)
29794711000001104,Co-amoxiclav 250mg/62mg/5ml oral suspension (Sigma Pharmaceuticals Plc) (AMP)
29794911000001102,Co-amoxiclav 250mg/125mg tablets (Sigma Pharmaceuticals Plc) (AMP)
29795111000001101,Co-amoxiclav 500mg/125mg tablets (Sigma Pharmaceuticals Plc) (AMP)
29795311000001104,Co-amoxiclav 875mg/125mg tablets (Sigma Pharmaceuticals Plc) (AMP)
30016111000001109,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Mawdsley-Brooks & Company Ltd) (AMP)
30016311000001106,Co-amoxiclav 250mg/125mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
30016511000001100,Co-amoxiclav 875mg/125mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
30043911000001108,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (DE Pharmaceuticals) (AMP)
31989511000001109,Co-amoxiclav 125mg/31mg/5ml oral suspension (Ennogen Healthcare Ltd) (AMP)
31989811000001107,Co-amoxiclav 250mg/62mg/5ml oral suspension (Ennogen Healthcare Ltd) (AMP)
32397711000001104,Co-amoxiclav 250mg/125mg tablets (Brown & Burk UK Ltd) (AMP)
32399111000001106,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Kent Pharma (UK) Ltd) (AMP)
32399711000001107,Co-amoxiclav 500mg/125mg tablets (Brown & Burk UK Ltd) (AMP)
32400011000001107,Co-amoxiclav 875mg/125mg tablets (Brown & Burk UK Ltd) (AMP)
32403711000001100,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Brown & Burk UK Ltd) (AMP)
34679211000001108,Co-amoxiclav 500mg/125mg tablets (Almus Pharmaceuticals Ltd) (AMP)
34962611000001109,Co-amoxiclav 250mg/125mg tablets (Bristol Laboratories Ltd) (AMP)
34962811000001108,Co-amoxiclav 500mg/125mg tablets (Bristol Laboratories Ltd) (AMP)
351311000001104,Co-amoxiclav 500mg/125mg tablets (IVAX Pharmaceuticals UK Ltd) (AMP)
353811000001107,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd) (AMP)
35563511000001103,Co-amoxiclav 250mg/125mg tablets (Rivopharm (UK) Ltd) (AMP)
35563911000001105,Co-amoxiclav 500mg/125mg tablets (Rivopharm (UK) Ltd) (AMP)
35907111000001109,Co-amoxiclav 250mg/125mg tablets (Consilient Health Ltd) (AMP)
35907311000001106,Co-amoxiclav 500mg/125mg tablets (Consilient Health Ltd) (AMP)
36492911000001108,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Medreich Plc) (AMP)
36565811000001104,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (VMP)
36695911000001103,Co-amoxiclav 500mg/125mg tablets (Noumed Life Sciences Ltd) (AMP)
36868011000001101,Co-amoxiclav 250mg/125mg tablets (Torrent Pharma (UK) Ltd) (AMP)
36870911000001108,Co-amoxiclav 500mg/125mg tablets (Torrent Pharma (UK) Ltd) (AMP)
370711000001105,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd) (AMP)
