code,term
38619411000001101,Flucloxacillin 125mg/5ml oral solution sugar free (Crescent Pharma Ltd) (AMP)
38619611000001103,Flucloxacillin 250mg/5ml oral solution sugar free (Crescent Pharma Ltd) (AMP)
38914811000001104,Flucloxacillin 125mg/5ml oral solution (Medihealth (Northern) Ltd) (AMP)
38915011000001109,Flucloxacillin 250mg capsules (Medihealth (Northern) Ltd) (AMP)
38915211000001104,Flucloxacillin 500mg capsules (Medihealth (Northern) Ltd) (AMP)
38915411000001100,Flucloxacillin 125mg/5ml oral solution sugar free (Medihealth (Northern) Ltd) (AMP)
38915611000001102,Flucloxacillin 250mg/5ml oral solution (Medihealth (Northern) Ltd) (AMP)
38915811000001103,Flucloxacillin 250mg/5ml oral solution sugar free (Medihealth (Northern) Ltd) (AMP)
39692111000001101,Flucloxacillin 250mg capsules (VMP)
39692211000001107,Flucloxacillin 500mg capsules (VMP)
401911000001101,Flucloxacillin 500mg capsules (Viatris UK Healthcare Ltd) (AMP)
40754011000001105,Flucloxacillin 250mg/5ml oral solution (Milpharm Ltd) (AMP)
41885211000001104,Flucloxacillin 500mg capsules (Brown & Burk UK Ltd) (AMP)
41885411000001100,Flucloxacillin 250mg capsules (Brown & Burk UK Ltd) (AMP)
41949911000001106,Flucloxacillin 125mg/5ml oral solution (VMP)
41950011000001102,Flucloxacillin 125mg/5ml oral suspension (VMP)
41950311000001104,Flucloxacillin 250mg/5ml oral solution (VMP)
41950411000001106,Flucloxacillin 250mg/5ml oral suspension (VMP)
42544011000001102,Flucloxacillin 500mg capsules (Flamingo Pharma (UK) Ltd) (AMP)
43990411000001108,Flucloxacillin 500mg capsules (Crescent Pharma Ltd) (AMP)
44158611000001102,Flucloxacillin 250mg capsules (Flamingo Pharma (UK) Ltd) (AMP)
442211000001107,Floxapen 250mg/5ml syrup (Actavis UK Ltd) (AMP)
45167611000001101,Flucloxacillin 500mg capsules (Rudipharm Ltd) (AMP)
45167811000001102,Flucloxacillin 250mg capsules (Rudipharm Ltd) (AMP)
471111000001107,Floxapen 250mg capsules (Actavis UK Ltd) (AMP)
4835611000001101,Flucloxacillin 250mg/5ml oral solution (Kent Pharma (UK) Ltd) (AMP)
499611000001105,Fluclomix 500 capsules (Ashbourne Pharmaceuticals Ltd) (AMP)
513711000001108,Flucloxacillin 125mg/5ml oral solution (A A H Pharmaceuticals Ltd) (AMP)
568111000001102,Flucloxacillin 500mg capsules (IVAX Pharmaceuticals UK Ltd) (AMP)
590311000001104,Flucloxacillin 500mg capsules (Kent Pharma (UK) Ltd) (AMP)
627011000001100,Flucloxacillin 250mg capsules (Kent Pharma (UK) Ltd) (AMP)
629811000001103,Flucloxacillin 500mg capsules (Sun Pharma UK Ltd) (AMP)
699911000001102,Flucloxacillin 250mg capsules (Accord-UK Ltd) (AMP)
703911000001109,Ladropen 500mg capsules (Teva UK Ltd) (AMP)
719411000001101,Flucloxacillin 125mg/5ml oral solution (IVAX Pharmaceuticals UK Ltd) (AMP)
746511000001103,Flucloxacillin 125mg/5ml oral solution (Sandoz Ltd) (AMP)
748211000001100,Ladropen 250mg capsules (Teva UK Ltd) (AMP)
7518411000001106,Flucloxacillin 125mg/5ml oral solution sugar free (Actavis UK Ltd) (AMP)
7526011000001106,Flucloxacillin 125mg / 5ml oral solution sugar free (VMP)
767311000001102,Flucloxacillin 125mg/5ml oral solution (Teva UK Ltd) (AMP)
770011000001107,Flucloxacillin 500mg capsules (Sandoz Ltd) (AMP)
775979003,Flucloxacillin (VTM)
811111000001105,Floxapen 125mg/5ml syrup (Actavis UK Ltd) (AMP)
833311000001104,Flucloxacillin 500mg capsules (Teva UK Ltd) (AMP)
850811000001102,Flucloxacillin 250mg capsules (Viatris UK Healthcare Ltd) (AMP)
888011000001100,Floxapen 500mg capsules (Actavis UK Ltd) (AMP)
916911000001106,Flucloxacillin 250mg capsules (Alliance Healthcare (Distribution) Ltd) (AMP)
9798411000001103,Flucloxacillin 250mg capsules (Almus Pharmaceuticals Ltd) (AMP)
9798911000001106,Flucloxacillin 500mg capsules (Almus Pharmaceuticals Ltd) (AMP)
