code,term
235411000001103,Rommix 250 EC tablets (Ashbourne Pharmaceuticals Ltd) (AMP)
237511000001108,Erythromycin ethyl succinate 500mg/5ml oral suspension (Kent Pharma (UK) Ltd) (AMP)
23902711000001102,Erythromycin ethyl succinate 125mg/5ml oral suspension (DE Pharmaceuticals) (AMP)
23902911000001100,Erythromycin ethyl succinate 250mg/5ml oral suspension (DE Pharmaceuticals) (AMP)
23903111000001109,Erythromycin ethyl succinate 500mg/5ml oral suspension (DE Pharmaceuticals) (AMP)
23903311000001106,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (DE Pharmaceuticals) (AMP)
23903511000001100,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (DE Pharmaceuticals) (AMP)
23903711000001105,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (DE Pharmaceuticals) (AMP)
23903911000001107,Erythromycin 250mg gastro-resistant tablets (DE Pharmaceuticals) (AMP)
24099111000001103,Erythromycin 250mg gastro-resistant tablets (Waymade Healthcare Plc) (AMP)
2411000001108,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd) (AMP)
24389111000001103,Erythromycin 250mg gastro-resistant tablets (Bristol Laboratories Ltd) (AMP)
258211000001108,Erythromycin 250mg gastro-resistant capsules (Alliance Healthcare (Distribution) Ltd) (AMP)
273611000001101,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd) (AMP)
274611000001103,Erythrocin 250 tablets (Advanz Pharma) (AMP)
294211000001105,Erythroped PI SF 125mg/5ml oral suspension (Advanz Pharma) (AMP)
29851811000001101,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc) (AMP)
29852211000001109,Erythromycin ethyl succinate 125mg/5ml oral suspension (Sigma Pharmaceuticals Plc) (AMP)
29852611000001106,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc) (AMP)
29856111000001104,Erythromycin ethyl succinate 250mg/5ml oral suspension (Sigma Pharmaceuticals Plc) (AMP)
29856311000001102,Erythromycin 250mg gastro-resistant tablets (Sigma Pharmaceuticals Plc) (AMP)
29856611000001107,Erythromycin ethyl succinate 500mg/5ml oral suspension (Sigma Pharmaceuticals Plc) (AMP)
30125811000001107,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Mawdsley-Brooks & Company Ltd) (AMP)
30611000001101,Erythrocin 500 tablets (Advanz Pharma) (AMP)
30810111000001105,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Mawdsley-Brooks & Company Ltd) (AMP)
30825911000001105,Erythromycin 250mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd) (AMP)
32163811000001106,Erythromycin ethyl succinate 500mg tablets (Drugsrus Ltd) (AMP)
32506411000001108,Erythromycin ethyl succinate 500mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
32800711000001104,Erythromycin 250mg gastro-resistant tablets (Genesis Pharmaceuticals Ltd) (AMP)
348611000001104,Erythromycin ethyl succinate 500mg/5ml oral suspension (A A H Pharmaceuticals Ltd) (AMP)
35996611000001100,Erythromycin 250mg gastro-resistant tablets (Ennogen Healthcare International Ltd) (AMP)
36064711000001106,Erythromycin 250mg gastro-resistant capsules (VMP)
364011000001109,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd) (AMP)
36408511000001102,Erythromycin ethyl succinate (VTM)
364211000001104,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd) (AMP)
36564711000001108,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (VMP)
37149211000001103,Erythromycin ethyl succinate 500mg tablets (P.I.E. Pharma Ltd) (AMP)
37369311000001108,Erythrocin 250 tablets (CST Pharma Ltd) (AMP)
37369811000001104,Erythrocin 500 tablets (CST Pharma Ltd) (AMP)
37376611000001104,Erythromycin ethyl succinate 500mg tablets (DE Pharmaceuticals) (AMP)
37911311000001102,Erythromycin stearate 250mg tablets (Key Pharmaceuticals Ltd) (AMP)
37911611000001107,Erythromycin stearate 500mg tablets (Key Pharmaceuticals Ltd) (AMP)
38073211000001103,Erythromycin 250mg gastro-resistant tablets (Noumed Life Sciences Ltd) (AMP)
38215511000001102,Erythromycin stearate 250mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
38215811000001104,Erythromycin stearate 500mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
38889611000001109,Erythromycin ethyl succinate 125mg/5ml oral suspension (Medihealth (Northern) Ltd) (AMP)
38889811000001108,Erythromycin 250mg gastro-resistant tablets (Medihealth (Northern) Ltd) (AMP)
38890011000001106,Erythromycin ethyl succinate 250mg/5ml oral suspension (Medihealth (Northern) Ltd) (AMP)
38890211000001101,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd) (AMP)
38890411000001102,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd) (AMP)
39107211000001106,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (VMP)
39107311000001103,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (VMP)
398811000001108,Erythromycin ethyl succinate 250mg/5ml oral suspension (Actavis UK Ltd) (AMP)
40635711000001102,Erythromycin 250mg gastro-resistant tablets (NorthStar Healthcare Unlimited Company) (AMP)
40924711000001104,Erythromycin stearate 250mg tablets (Ennogen Healthcare International Ltd) (AMP)
40926011000001106,Erythromycin stearate 500mg tablets (Ennogen Healthcare International Ltd) (AMP)
415511000001109,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Viatris UK Healthcare Ltd) (AMP)
41948811000001108,Erythromycin 250mg gastro-resistant tablets (VMP)
41948911000001103,Erythromycin ethyl succinate 125mg/5ml oral suspension (VMP)
41949011000001107,Erythromycin ethyl succinate 250mg/5ml oral suspension (VMP)
41949111000001108,Erythromycin ethyl succinate 500mg tablets (VMP)
41949211000001102,Erythromycin ethyl succinate 500mg/5ml oral suspension (VMP)
41949311000001105,Erythromycin stearate 250mg tablets (VMP)
41949411000001103,Erythromycin stearate 500mg tablets (VMP)
42204811000001106,Erythromycin 250mg gastro-resistant tablets (Brown & Burk UK Ltd) (AMP)
4227311000001109,Kerymax 250mg gastro-resistant capsules (Kent Pharma (UK) Ltd) (AMP)
4330011000001104,Erythromycin 250mg gastro-resistant tablets (Sandoz Ltd) (AMP)
433911000001109,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd) (AMP)
468911000001109,Erythromycin ethyl succinate 125mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd) (AMP)
469911000001101,Erythromycin ethyl succinate 125mg/5ml oral suspension (Kent Pharma (UK) Ltd) (AMP)
481911000001102,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd) (AMP)
482311000001107,Erythromycin 250mg gastro-resistant capsules (A A H Pharmaceuticals Ltd) (AMP)
506011000001101,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Kent Pharma (UK) Ltd) (AMP)
549711000001102,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Viatris UK Healthcare Ltd) (AMP)
5541711000001100,Erythrocin 500 tablets (Dowelhurst Ltd) (AMP)
5543211000001106,Erythroped A 500mg tablets (Dowelhurst Ltd) (AMP)
563411000001101,Erythromycin ethyl succinate 250mg/5ml oral suspension (A A H Pharmaceuticals Ltd) (AMP)
580111000001102,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd) (AMP)
580811000001109,Erythroped A 500mg tablets (Advanz Pharma) (AMP)
592611000001105,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Teva UK Ltd) (AMP)
605811000001107,Erythromycin ethyl succinate 500mg/5ml oral suspension (Sandoz Ltd) (AMP)
626611000001105,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd) (AMP)
654811000001103,Erythromycin 250mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd) (AMP)
682211000001102,Erythromycin ethyl succinate 125mg/5ml oral suspension (A A H Pharmaceuticals Ltd) (AMP)
