code,term
463111000001102,Klaricid 500 tablets (Abbott Laboratories Ltd) (AMP)
4973711000001103,Klaricid Paediatric 125mg granules sachets (Abbott Laboratories Ltd) (AMP)
4977911000001105,Clarithromycin 125mg granules for oral suspension sachets (VMP)
5286611000001101,Clarithromycin 125mg/5ml oral suspension (Dowelhurst Ltd) (AMP)
5298511000001100,Klaricid Paediatric 125mg/5ml oral suspension (Dowelhurst Ltd) (AMP)
5300211000001105,Klaricid Paediatric 250mg/5ml oral suspension (Dowelhurst Ltd) (AMP)
5377011000001108,Klaricid 250mg tablets (Waymade Healthcare Plc) (AMP)
5377411000001104,Klaricid 500 tablets (Waymade Healthcare Plc) (AMP)
5377711000001105,Klaricid XL 500mg tablets (Waymade Healthcare Plc) (AMP)
5459011000001106,Clarithromycin 500mg tablets (Dowelhurst Ltd) (AMP)
5514211000001102,Clarithromycin 250mg tablets (Dowelhurst Ltd) (AMP)
5551011000001104,Klaricid 250mg tablets (Dowelhurst Ltd) (AMP)
5551211000001109,Klaricid 500 tablets (Dowelhurst Ltd) (AMP)
775277005,Clarithromycin (VTM)
8818911000001106,Clarithromycin 250mg tablets (Teva UK Ltd) (AMP)
8819111000001101,Clarithromycin 500mg tablets (Teva UK Ltd) (AMP)
8825911000001106,Clarithromycin 250mg tablets (Kent Pharma (UK) Ltd) (AMP)
8826111000001102,Clarithromycin 500mg tablets (Kent Pharma (UK) Ltd) (AMP)
8914911000001107,Clarithromycin 250mg tablets (Viatris UK Healthcare Ltd) (AMP)
8915511000001104,Clarithromycin 500mg tablets (Viatris UK Healthcare Ltd) (AMP)
8927511000001103,Clarithromycin 250mg tablets (A A H Pharmaceuticals Ltd) (AMP)
8928611000001100,Clarithromycin 500mg tablets (A A H Pharmaceuticals Ltd) (AMP)
8993611000001100,Clarithromycin 250mg tablets (Sandoz Ltd) (AMP)
8993811000001101,Clarithromycin 500mg tablets (Sandoz Ltd) (AMP)
9033411000001103,Clarithromycin 250mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
9033811000001101,Clarithromycin 500mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
9038211000001105,Clarithromycin 250mg tablets (Sun Pharma UK Ltd) (AMP)
9038811000001106,Clarithromycin 500mg tablets (Sun Pharma UK Ltd) (AMP)
9042011000001104,Clarithromycin 125mg/5ml oral suspension (Sun Pharma UK Ltd) (AMP)
9042311000001101,Clarithromycin 250mg/5ml oral suspension (Sun Pharma UK Ltd) (AMP)
9155811000001105,Clarithromycin 125mg/5ml oral suspension (Kent Pharma (UK) Ltd) (AMP)
9156111000001109,Clarithromycin 250mg/5ml oral suspension (Kent Pharma (UK) Ltd) (AMP)
9157411000001102,Clarithromycin 125mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd) (AMP)
9157711000001108,Clarithromycin 250mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd) (AMP)
917411000001101,Klaricid Paediatric 125mg/5ml oral suspension (Viatris UK Healthcare Ltd) (AMP)
9252611000001100,Clarithromycin 125mg/5ml oral suspension (A A H Pharmaceuticals Ltd) (AMP)
9253011000001103,Clarithromycin 250mg/5ml oral suspension (A A H Pharmaceuticals Ltd) (AMP)
9547411000001109,Clarithromycin 125mg/5ml oral suspension (Sandoz Ltd) (AMP)
9547911000001101,Clarithromycin 250mg/5ml oral suspension (Sandoz Ltd) (AMP)
9739611000001100,Clarosip 125mg granules for oral suspension straws (Grunenthal Ltd) (AMP)
9740211000001105,Clarosip 250mg granules for oral suspension straws (Grunenthal Ltd) (AMP)
9742311000001103,Clarithromycin 125mg granules for oral suspension straws (VMP)
9742511000001109,Clarithromycin 250mg granules for oral suspension straws (VMP)
